fblnSTCLCFirstTimeFiler,fblnSTCLCHiRiskRouting,fblnSTEmail,fblnSTEstimatedPayment,fblnSTFS_Single,fblnSTIPMobile,fblnSTIPNotUS,fblnUINoNameMatch,fcurMeFBusinessIncomeLoss,fcurMeFRefund,fcurMeFSchA1098MortIntNot,fcurMeFSchACasualtyTheftLoss,fcurMeFSchCCommissionsFees,fcurMeFSchCDeprAndSect179,fcurMeFSchCGrossIncome,fcurMeFSchCMortIntPaidBanks,fcurMeFSchCNetGrossReceipts,fcurMeFSchCOfficeExpenses,fcurMeFSchETotDepreciation,fcurMeFSchFDeprSect179Ded,fcurMeFSchFTotalExpenses,fcurMeFSelfEmpHealthIns,fcurMeFW2AllocatedTips,fcurMeFW2LocalWagesAndTips,fcurMeFW2Wages,fcurSTAGI,fcurSTOtherTaxCredit,fcurSTTotalAdjustments,fcurZPIncome,fdblSTCLCSusPreparer,fintMeF8863Count,fintSTCLCRefundVar1,fintSTTPPeriodCount,flngCLCIssueCount,flngEntityRecordCount,fblnFraud
0,0,1,0,0,0,0,1,-15566,1282,0,0,0,4496,5551,0,5551,200,0,0,0,0,0,0,32521,NULL,0,0,74392,NULL,0,NULL,6,0,14,0
0,0,1,0,0,NULL,NULL,1,0,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19833,19833,15,0,30990,NULL,0,NULL,10,0,45,0
0,0,1,0,1,0,0,1,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,3619,0,0,41283,NULL,0,NULL,1,0,14,0
1,0,0,0,1,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,NULL,0,0,65194,NULL,0,NULL,0,1,6,0
0,0,0,0,0,0,0,1,0,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964,NULL,0,0,47792,NULL,0,NULL,10,0,0,0
0,NULL,0,0,1,NULL,NULL,1,-3140,2778,0,0,0,67,0,0,0,0,0,0,0,0,0,0,21170,18030,5,0,46525,NULL,1,NULL,4,0,42,0
0,0,0,0,1,0,0,1,0,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31819,31819,312,0,43474,NULL,1,NULL,6,0,50,0
0,NULL,0,0,0,0,0,1,0,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20404,25031,0,0,70619,NULL,0,NULL,8,1,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80096,81108,0,0,44217,NULL,0,NULL,4,0,36,0
0,0,0,0,0,0,0,1,0,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587,13587,0,0,42544,NULL,0,NULL,9,0,36,0
0,0,1,0,0,0,0,1,0,4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29218,29218,0,0,34772,NULL,0,NULL,1,1,0,0
0,NULL,0,0,1,0,0,1,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716,20716,0,0,33500,NULL,0,NULL,10,0,36,0
1,0,0,0,1,0,0,1,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59161,NULL,0,0,54952,NULL,0,NULL,0,1,7,0
0,0,0,0,0,0,0,1,0,5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8869,45052,0,0,39180,NULL,1,NULL,9,0,2,0
0,0,1,0,0,0,0,1,500,7010,0,0,0,0,500,0,500,0,0,0,0,0,0,0,11845,8317,0,0,38158,NULL,0,NULL,4,0,44,0
0,0,1,0,1,0,0,1,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,12800,0,-21588,30980,NULL,0,NULL,16,0,82,0
0,1,0,0,0,NULL,NULL,1,0,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17367,23915,0,0,47696,NULL,0,NULL,5,1,0,0
1,NULL,0,0,0,0,0,1,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8834,8834,8,0,37375,NULL,0,NULL,0,1,1,0
0,0,1,0,1,0,0,1,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13530,18969,5,0,46883,NULL,0,NULL,8,0,40,0
0,0,1,0,1,0,0,1,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8645,8645,14,0,37375,NULL,0,NULL,10,0,65,0
0,0,0,0,0,NULL,NULL,1,0,5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53481,53481,0,0,69412,NULL,1,NULL,9,0,64,0
0,0,0,0,0,0,0,1,0,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39643,NULL,0,0,35814,NULL,0,NULL,7,0,0,0
0,0,0,0,0,0,0,1,2100,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138346,139670,0,0,46818,NULL,0,NULL,10,0,93,0
0,1,1,0,1,0,0,1,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36735,33735,0,-3000,50876,NULL,0,NULL,10,1,55,0
1,0,1,0,1,0,0,1,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,4689,0,0,53902,NULL,0,NULL,0,1,2,0
0,NULL,1,0,0,0,0,1,0,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21725,21725,0,0,38854,NULL,0,NULL,3,1,0,0
0,0,0,0,0,0,0,1,0,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50091,NULL,0,0,50029,NULL,0,NULL,9,0,0,0
0,0,0,0,0,0,0,1,0,6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49724,49724,0,0,51276,NULL,0,NULL,10,1,0,0
0,0,1,0,0,0,0,1,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16296,16296,5,0,33239,NULL,0,NULL,8,0,19,0
0,0,0,0,0,0,0,1,0,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135422,136725,0,0,102635,NULL,0,NULL,9,0,122,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48558,46178,0,-16478,54104,NULL,0,NULL,9,0,32,0
0,0,0,0,1,0,0,1,0,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9128,29146,0,0,50876,NULL,1,NULL,9,0,78,0
0,0,0,0,0,0,0,1,0,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20812,91175,180,-2537,40530,NULL,0,NULL,8,0,68,0
1,0,0,0,0,0,0,1,0,4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30636,30636,0,0,61457,NULL,0,NULL,0,2,0,0
0,0,0,0,1,NULL,NULL,1,0,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121382,108827,0,0,58429,NULL,0,1,9,0,123,0
0,0,0,0,0,0,0,1,0,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27319,27319,0,0,43068,NULL,1,NULL,1,1,0,0
0,0,1,0,0,0,0,1,0,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25041,25041,0,0,50119,NULL,0,NULL,7,1,0,0
0,0,0,0,0,0,0,1,0,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27574,33996,0,-3200,87457,NULL,1,NULL,8,1,0,0
0,0,0,0,0,0,0,1,0,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62183,93444,0,0,66111,NULL,0,NULL,9,0,62,0
0,0,0,0,0,0,0,1,0,4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54529,54529,0,0,37375,NULL,0,NULL,7,1,0,0
0,0,0,0,0,1,0,1,0,5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26550,26550,0,0,0,NULL,0,NULL,5,0,2,0
0,0,0,0,0,0,0,1,0,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27987,27987,0,0,33854,NULL,0,NULL,3,1,0,0
0,NULL,0,0,1,0,0,1,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10923,6923,6,-4000,32301,NULL,0,NULL,6,0,76,0
0,NULL,1,0,1,0,0,1,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45852,67455,0,0,44217,NULL,0,NULL,5,0,51,0
0,0,1,0,0,0,0,1,0,5349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30307,38888,0,-7468,61833,NULL,0,NULL,6,0,44,0
0,0,1,0,0,0,0,1,3742,2832,0,0,0,0,4360,0,4360,0,0,0,0,0,0,0,21750,25227,0,0,27335,NULL,0,NULL,4,1,0,0
0,0,1,0,0,0,0,1,0,9209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66396,66396,0,0,43068,NULL,0,NULL,8,1,0,0
0,0,0,0,0,0,0,1,11339,5889,0,0,5486,0,27780,0,27780,0,0,0,0,0,0,0,5412,15950,15,0,45074,NULL,0,NULL,10,0,78,0
0,NULL,0,0,0,0,0,1,0,7271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25349,25349,0,0,25280,NULL,0,NULL,8,0,39,0
0,0,0,0,0,0,0,1,0,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31755,31755,0,0,47792,NULL,0,NULL,7,1,0,0
0,0,1,0,0,0,0,1,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20435,20435,0,0,33854,NULL,0,NULL,7,1,0,0
0,0,1,0,0,0,0,1,0,6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32435,32435,0,0,50119,NULL,0,NULL,9,1,0,0
0,NULL,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11561,11561,0,0,71013,NULL,0,NULL,2,1,0,0
0,0,1,0,0,0,0,1,0,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16625,21424,0,0,21461,NULL,0,NULL,7,1,0,0
0,0,1,0,0,0,0,1,691,1617,0,0,0,0,11399,0,11399,0,0,0,0,0,0,0,13671,34231,0,0,55783,NULL,0,NULL,9,1,0,0
0,0,1,0,0,1,0,1,0,0,4486,0,0,0,0,0,0,0,10718,0,0,0,0,0,0,NULL,0,-32720,33526,NULL,0,NULL,1,0,39,0
1,0,0,0,0,0,0,1,0,5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25862,25862,0,0,37455,NULL,0,NULL,0,2,0,0
0,0,0,0,0,0,0,1,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34418,30418,0,-4000,97853,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47016,47016,0,0,49029,NULL,0,NULL,1,0,1,0
0,1,0,0,0,0,0,1,0,10885,0,0,0,8018,16512,0,16512,0,450,0,0,0,0,0,1877,10564,0,0,36720,NULL,1,NULL,7,1,48,0
0,0,0,0,0,0,0,1,0,5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41762,41762,0,0,45861,NULL,0,NULL,3,1,0,0
0,0,1,0,0,0,0,1,0,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22441,22441,0,0,52490,NULL,0,NULL,7,0,80,0
0,0,1,0,0,0,0,1,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19976,19976,0,0,71772,NULL,0,NULL,6,1,0,0
1,0,1,0,1,0,0,1,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133,12412,8,0,46319,NULL,0,NULL,0,2,0,0
0,0,0,0,0,0,0,1,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49349,49349,0,0,37455,NULL,0,NULL,8,0,2,0
0,0,0,0,1,0,0,1,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20863,20899,0,0,45921,NULL,0,NULL,3,0,58,0
0,0,0,0,0,0,0,1,0,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29994,29994,0,0,64240,NULL,0,NULL,4,1,0,0
0,0,0,0,0,0,0,1,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14259,14259,24,0,69412,NULL,0,NULL,8,1,0,0
0,0,0,0,0,0,0,1,0,4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28964,28964,0,0,36077,NULL,0,NULL,8,1,0,0
1,0,1,0,0,0,0,1,0,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48269,NULL,0,0,34776,NULL,0,NULL,0,1,0,0
1,0,0,0,0,0,0,1,0,8349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38106,NULL,0,0,49213,NULL,0,NULL,0,0,0,0
0,1,0,0,1,0,0,1,0,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14733,14733,8,0,30982,NULL,1,NULL,2,1,6,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6890,34672,0,0,61728,NULL,0,NULL,0,1,12,0
0,0,1,0,0,0,0,1,0,7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27470,27470,187,0,50819,NULL,1,NULL,10,0,46,0
0,0,0,0,0,0,0,1,0,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163,16997,10,0,30980,NULL,0,NULL,6,0,48,0
0,0,0,0,1,0,0,1,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18877,18877,0,0,89696,NULL,0,NULL,5,0,43,0
0,0,0,0,0,0,0,1,0,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66133,67084,0,0,58429,NULL,0,NULL,9,0,69,0
0,0,0,0,0,0,0,1,31451,0,0,0,0,0,46667,0,46667,1854,0,0,0,0,0,0,42899,82466,0,0,98424,NULL,0,NULL,9,0,123,0
0,0,0,0,0,0,0,1,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19040,19040,15,0,61728,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,18707,15,0,58354,NULL,0,NULL,4,0,52,0
0,NULL,0,0,1,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1155,0,0,33567,NULL,0,NULL,1,0,12,0
0,0,0,0,0,0,0,1,0,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27572,38689,0,0,49029,NULL,0,NULL,9,1,0,0
0,0,1,0,1,0,0,1,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,23015,0,0,55783,NULL,0,NULL,4,0,34,0
0,0,0,0,0,0,0,1,0,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41538,57167,180,0,35591,NULL,0,NULL,10,0,56,0
0,0,0,0,0,0,0,1,0,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29215,29215,248,0,43365,NULL,0,NULL,9,0,48,0
0,0,0,0,0,0,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52512,NULL,0,0,68802,NULL,0,NULL,4,0,6,0
0,1,1,0,1,0,0,1,-15110,2204,0,0,0,0,5000,0,5000,0,0,0,0,0,0,0,32457,17347,5,0,56475,NULL,0,NULL,1,1,1,0
0,0,0,0,0,1,0,1,0,7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36228,50871,0,0,41243,NULL,0,NULL,5,1,0,0
0,NULL,0,0,0,0,0,1,0,4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25060,25060,0,0,51276,NULL,0,NULL,5,1,0,0
0,0,0,0,1,0,0,1,0,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21943,21943,0,0,67438,NULL,1,NULL,3,0,35,0
0,0,0,0,0,0,0,1,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16829,16829,0,0,55082,NULL,0,NULL,5,1,0,0
0,0,0,0,1,0,0,1,0,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,-72022,51976,NULL,0,NULL,9,0,52,0
0,0,0,0,0,NULL,NULL,1,-8079,3430,0,0,0,0,5700,0,5698,0,0,0,0,0,0,0,85955,77835,0,0,71891,NULL,0,NULL,10,0,84,0
0,0,0,0,0,NULL,NULL,1,0,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80324,80324,0,0,71013,NULL,0,NULL,9,1,0,0
0,NULL,0,0,0,0,0,1,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21798,37925,0,0,56557,NULL,0,NULL,7,0,1,0
0,0,0,0,0,1,0,1,0,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8671,8671,6,0,50819,NULL,0,NULL,6,0,39,0
0,0,0,0,0,0,0,1,0,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28674,28674,0,0,34032,NULL,0,NULL,10,1,0,0
0,0,0,0,1,NULL,NULL,1,0,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73893,73893,0,0,68584,NULL,0,NULL,10,0,90,0
0,NULL,1,0,0,0,0,1,0,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31795,31795,0,0,34772,NULL,0,NULL,10,1,0,0
0,0,0,0,0,0,0,1,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38496,34496,0,-16407,56799,NULL,0,NULL,8,0,39,0
1,0,0,0,1,0,0,1,0,3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16059,19494,20,0,71013,NULL,0,NULL,0,2,0,0
0,0,0,0,0,0,0,1,-814,10108,0,0,0,0,900,0,900,0,0,0,0,0,0,0,25784,24970,0,0,74531,NULL,0,NULL,8,0,54,0
1,0,0,0,0,0,0,1,0,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14355,NULL,10,0,64240,NULL,1,NULL,0,0,0,0
0,0,0,0,0,0,0,1,0,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24321,35892,0,0,52058,NULL,0,NULL,9,0,49,0
0,1,0,0,0,0,0,1,0,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10224,14230,16,0,0,NULL,0,NULL,9,1,62,0
1,0,0,0,1,0,0,1,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7451,7451,20,0,NULL,NULL,0,NULL,0,0,11,0
0,0,1,0,0,0,0,1,0,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28899,28899,0,0,35574,NULL,0,NULL,6,2,0,0
0,0,0,0,0,0,0,1,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34705,41913,0,0,43770,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,33871,0,-40320,71928,NULL,0,NULL,9,0,54,0
0,0,0,0,1,0,0,1,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18929,18929,5,0,99544,NULL,0,NULL,9,0,40,0
0,0,0,0,0,0,0,1,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16731,45906,0,0,54288,NULL,0,NULL,6,1,0,0
0,0,0,0,0,0,0,1,0,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26702,26702,0,0,83563,NULL,0,NULL,2,0,1,0
0,0,0,0,0,0,0,1,0,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123573,121829,0,0,38580,NULL,0,NULL,9,0,86,0
0,0,1,0,0,0,0,1,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023,NULL,0,-8086,44447,NULL,0,NULL,9,0,62,0
0,NULL,1,0,0,0,0,1,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20610,20610,0,0,24446,NULL,0,NULL,3,1,0,0
0,0,0,0,1,0,0,1,0,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53019,51622,0,0,20569,NULL,0,NULL,8,0,51,0
0,NULL,0,0,0,0,0,1,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5478,8716,0,0,21694,NULL,0,NULL,2,1,0,0
1,NULL,1,0,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,3492,0,0,36929,NULL,0,NULL,0,2,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33800,60103,0,0,41990,NULL,0,NULL,1,0,18,0
0,0,0,0,0,0,0,1,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11629,15021,15,0,30957,NULL,0,NULL,2,1,0,0
0,NULL,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,8325,0,0,41763,NULL,0,NULL,3,0,30,0
0,0,1,0,0,0,0,1,0,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64052,65006,26,0,57440,NULL,0,NULL,9,0,57,0
0,0,1,0,0,0,NULL,1,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22919,22919,0,0,80740,NULL,0,NULL,7,1,0,0
0,0,0,0,1,0,0,1,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29858,30188,0,0,32206,NULL,0,NULL,9,0,65,0
0,0,0,0,0,0,0,1,0,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14159,14159,16,0,37496,NULL,0,NULL,2,1,0,0
0,NULL,0,0,0,0,0,1,0,4144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22475,22475,0,0,0,NULL,0,NULL,2,1,0,0
0,0,0,0,0,0,0,1,829,5281,0,0,0,0,2260,0,2260,0,0,0,0,0,0,0,26093,26863,91,1721,51976,NULL,0,NULL,10,0,54,0
0,0,0,0,1,0,1,1,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7757,7757,20,0,42881,NULL,0,NULL,1,1,2,0
0,1,0,0,1,0,0,1,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966,3705,0,0,83404,NULL,0,NULL,1,1,42,0
0,0,1,0,0,0,0,1,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25026,32018,0,0,48037,NULL,0,NULL,9,2,0,0
0,0,0,0,1,0,0,1,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35887,35977,0,0,35591,NULL,0,NULL,9,0,59,0
0,0,0,0,1,0,0,1,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53708,53804,0,0,55082,NULL,0,NULL,10,0,74,0
0,0,0,0,0,0,0,1,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21614,21614,0,0,33854,NULL,0,NULL,9,1,0,0
1,1,1,0,1,0,0,1,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,6690,0,0,33236,NULL,0,NULL,0,2,5,0
0,0,0,0,0,0,0,1,0,7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152055,153689,0,0,60323,NULL,0,NULL,9,0,101,0
0,0,1,0,0,0,1,1,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17275,17275,15,0,70619,NULL,0,NULL,9,1,0,0
0,0,0,0,1,0,0,1,0,1765,0,0,0,0,0,0,0,0,3414,0,0,0,0,0,55354,43862,0,0,27941,NULL,0,NULL,10,0,71,0
0,0,0,0,0,0,0,1,0,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23316,23316,0,0,41825,NULL,0,NULL,8,1,0,0
0,0,1,0,0,0,0,1,0,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27637,27637,0,0,33854,NULL,0,NULL,4,1,0,0
0,0,0,0,0,0,0,1,-27,471,0,0,0,0,75,0,75,0,0,0,0,0,0,0,80205,80975,84,0,64240,NULL,0,NULL,9,0,80,0
0,0,0,0,0,NULL,NULL,1,0,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34424,34424,0,0,33234,NULL,0,NULL,10,0,50,0
1,0,0,0,0,0,0,1,0,6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,NULL,1765,0,44447,NULL,0,3,0,0,1,0
0,0,0,0,0,0,0,1,0,4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51980,51980,0,0,82619,NULL,0,NULL,7,1,0,0
0,0,0,0,1,0,0,1,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20384,20384,0,0,50583,NULL,0,NULL,9,1,0,0
0,0,0,0,0,0,0,1,8203,2885,0,0,1000,0,60495,0,60495,0,0,0,0,0,0,0,46944,59052,360,0,45074,NULL,0,NULL,9,0,50,0
0,0,0,0,0,0,0,1,0,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,26000,0,0,50583,NULL,0,NULL,7,1,0,0
0,NULL,0,0,1,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,3368,0,0,75470,NULL,0,NULL,2,0,23,0
0,NULL,0,0,0,0,0,1,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15516,15516,0,0,45701,NULL,0,NULL,7,1,0,0
0,0,0,0,0,0,0,1,0,3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26890,26890,0,0,87457,NULL,0,NULL,6,1,0,0
1,NULL,0,0,1,NULL,NULL,1,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237,10237,8,0,82619,NULL,0,NULL,0,1,1,0
0,0,0,0,1,0,0,1,0,4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38395,39038,0,0,45074,NULL,0,NULL,6,0,70,0
0,NULL,0,0,0,0,0,1,0,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26345,26345,0,0,40443,NULL,0,NULL,4,1,0,0
0,0,0,0,1,0,0,1,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18132,18132,5,0,36720,NULL,0,NULL,5,0,40,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,0,-78374,76338,NULL,0,NULL,10,0,62,0
0,0,1,0,0,0,0,1,0,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45442,45442,0,0,34772,NULL,0,NULL,7,1,0,0
0,0,0,0,1,0,0,1,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913,NULL,0,0,69209,NULL,0,NULL,1,0,5,0
0,0,1,0,0,0,0,1,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13439,17478,10,0,43660,NULL,0,NULL,7,1,0,0
0,0,1,0,1,0,0,1,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19105,19105,0,0,56557,NULL,0,NULL,5,1,0,0
0,0,0,0,0,0,0,1,0,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25983,25983,0,0,44158,NULL,0,NULL,8,1,0,0
0,0,0,0,1,1,0,1,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730,4730,0,-8977,40443,NULL,0,NULL,10,0,80,0
0,0,1,0,1,0,0,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40783,45742,0,-35000,61665,NULL,0,NULL,9,0,52,0
0,0,0,0,0,0,0,1,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14860,46914,18,0,44657,NULL,0,NULL,6,0,46,0
0,0,0,0,1,0,0,1,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14823,14823,8,0,50819,NULL,1,NULL,7,1,0,0
0,0,0,0,0,1,0,1,0,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5649,26027,0,0,50453,NULL,0,NULL,8,1,0,0
0,0,0,0,1,0,0,1,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,15828,5,0,25839,NULL,1,NULL,2,0,47,0
0,0,1,0,0,0,0,1,0,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20999,20999,0,0,33854,NULL,0,NULL,8,1,0,0
