flngCustomerKey,fblnAuditSuccesful,fstrFiling,fintPreviousAudits,flngSiteCount,fcurTotalReceipts,fcurUseTax,fcurWages,flngCollectCount,flngPaymentCount,fblnHasCigAcct,fblnHasLiqAcct,flngYearsOpen,fcurCorpIncome,fblnInState,fstrNAICS,fdblPercentFiledOnTime,flngOtherAcctCount,flngTotalCRMNotes,flngEmployeeCount,fstrFDSWebDomain,flngFDSEmployeeCount,fcurFDSPropertyStateValue,fstrFDSSalesVolume,flngFDSLocationCount,fstrFDSExpenses,fstrFDSCreditRating,fstrFDSRating,fstrFDSBusinessComplexity,fstrFDSBusinessCollectability,fblnFDSBusinessActive,flngFDSLienCount,flngFDSUCCFilingsCount,flngFDSBankruptcyCount,flngFDSCurrentVehicleCount,flngFDSAircraftCount,flngFDSPropertyStateCount,flngFDSAddressStateCount,fblnFDSSubsidiaries,fblnFDSFranchise,fdblFDSPcntAgriculture,fdblFDSPcntConstruction,fdblFDSPcntFinancial,fdblFDSPcntGovernment,fdblFDSPcntHealthCare,fdblFDSPcntInformation,fdblFDSPcntHospitality,fdblFDSPcntManufacturing,fdblFDSPcntOther,fdblFDSPcntProfessional,fdblFDSPcntRestaurant,fdblFDSPcntRetail,fdblFDSPcntTransportion,fdblFDSPcntWholesaleTrade,fstrFDSPrimaryBusiness
1850662912,0,ST1MO,0,1,0,0,50000,0,0,0,0,6,100000,1,424210,0,4,9,6,COM,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,HIGH,HIGH,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2857,0,0,0,0.2857,0,0.4286,MIX
1850723328,0,ST1MO,0,1,0,10000,25000000,3,56,0,0,30,5000000,1,236220,0.22,4,67,404,COM,161,3268750,HIGH,2,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,82,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1850764288,1,ST1AC,0,1,5000000,10000,500000,1,60,0,0,31,0,0,333611,0.37,3,51,21,COM,8350,422593543,MEDIUM,8,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,15,0,0,2,0,4,6,1,0,0,0,0,0,0,0,0,0.6667,0,0.1667,0,0,0,0.1667,MANUFACTURING
1850845696,0,ST1MO,0,1,25000000,0,500000,1,0,0,0,27,1000000,1,423830,0.5,3,35,14,COM,9,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,HIGH,HIGH,1,0,17,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,TRADE
1851008000,0,ST1MO,0,1,10000,0,0,0,14,0,0,4,10000,0,NULL,0.5,2,6,0,COM,1,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1851100160,1,ST1AC,0,1,0,50000,0,0,132,0,0,7,0,0,NULL,0.66,1,41,0,COM,23,0,MEDIUM,6,MEDIUM,HIGH,UNKNOWN,LOW,LOW,1,68,0,0,0,10,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1851255296,0,ST1MO,0,1,5000000,10000,5000000,0,2,0,0,3,0,0,311824,0.25,2,1,0,COM,87,7178098,LOW,3,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,28,75,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0.3333,MANUFACTURING
1851364352,1,ST1AN,0,1,500000,10000,50000,0,0,0,0,27,10000,1,541940,0.67,3,0,0,COM,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0.3333,0,0,0,0,0,0,0,0.3333,0.3333,0,0,0,0,MIX
1851926528,0,ST1AC,0,1,5000000,10000,500000,0,14,0,0,27,100000,1,325611,0.92,3,5,46,COM,50,95201,LOW,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,19,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1667,0,0.3333,MIX
1851958784,0,ST1AN,0,1,0,0,0,0,3,0,0,5,0,0,NULL,0,1,8,0,COM,4,0,MEDIUM,1,MEDIUM,LOW,HIGH,LOW,HIGH,1,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,MIX
1852401664,0,ST1MO,1,10,25000000,10000,50000,1,60,0,0,78,100000000,0,NULL,0.78,1,85,0,COM,1381,21281900,HIGH,4,HIGH,HIGH,MEDIUM,LOW,HIGH,1,0,23,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1852401664,1,ST1MO,0,5,5000000,10000,0,0,29,0,0,76,100000000,0,NULL,0.65,1,20,0,COM,1381,21281900,HIGH,4,HIGH,HIGH,MEDIUM,LOW,HIGH,1,0,23,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1852704768,0,ST1AN,0,1,10000,0,50000,0,6,0,0,14,0,0,423690,0.5,1,17,0,COM,26,0,MEDIUM,3,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0,0,0.4,MIX
1852807168,0,ST1MO,0,1,0,0,0,0,7,0,0,1,0,0,NULL,1,1,9,0,COM,9,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1852826624,0,ST1AN,0,1,1000000,0,50000,0,0,0,0,25,0,0,423430,0,3,30,1,COM,1769,10691600,MEDIUM,4,HIGH,LOW,UNKNOWN,LOW,HIGH,1,1,52,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1852838400,0,ST1MO,0,1,500000,0,0,0,0,0,0,3,5000000,0,NULL,0,1,2,0,COM,240,0,MEDIUM,10,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,7,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1852860928,1,ST1MO,0,1,50000,10000,10000,0,63,0,1,7,0,1,999999,0.68,3,26,5,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
1853258752,0,ST1AN,0,1,0,10000,5000000,0,1,0,0,27,10000,0,238312,0.62,3,2,3,COM,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,0,21,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1853320192,0,ST1MO,0,1,1000000,10000,500000,1,6,0,0,6,50000,1,323111,0.38,3,23,48,COM,5,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1853374976,0,ST1MO,0,1,500000,0,50000,0,37,0,0,18,500000,1,423850,0.76,3,3,8,OTHER,0,7710,MEDIUM,2,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,2,32,0,8,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1853418496,0,ST1MO,0,1,100000,0,10000,1,1,0,0,4,1000000,0,425120,0,3,54,1,COM,15,0,MEDIUM,2,LOW,HIGH,LOW,LOW,HIGH,1,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,MIX
1853873152,0,ST1MO,0,5,500000,10000,0,0,14,0,0,24,-10000000,0,532283,0.3,2,3,26,COM,97,0,MEDIUM,2,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,1,1,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1853968384,0,ST1AN,0,1,100000,0,50000,0,6,0,0,13,10000,1,423320,0.9,3,22,3,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1854108160,1,ST1MO,0,5,500000,0,50000,0,13,0,0,3,10000,0,NULL,0.33,2,2,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1891970048,0,ST1MO,0,1,5000000,10000,0,0,14,0,0,23,100000,1,541214,0.97,3,21,9,COM,16,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,MEDIUM,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1892116992,0,ST1AN,0,1,0,0,50000,0,4,0,1,3,0,0,481111,1,3,10,1,COM,1623,0,MEDIUM,5,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,47,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
1892213760,0,ST1MO,0,1,500000,10000,500000,0,12,0,0,29,500000,1,333515,0.21,5,32,26,COM,33,0,LOW,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1892213760,1,ST1MO,0,1,1000000,0,500000,0,3,0,0,27,-100000,1,333515,0.29,5,8,26,COM,33,0,LOW,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1892263936,0,ST1AN,0,1,5000000,10000,500000,0,3,0,0,8,500000,1,236118,1,4,8,30,COM,1,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,6,0,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1892278272,1,ST1MO,0,1,50000,0,1000000,0,8,0,0,2,0,0,517311,0,4,7,1,OTHER,297,77847,MEDIUM,6,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,9,64,0,0,0,3,4,0,0,0,0.2857,0,0,0,0.4286,0,0,0,0.1429,0,0,0.1429,0,MIX
1892278272,1,ST1MO,1,1,50000,10000,5000000,1,45,0,0,5,0,0,517311,0.18,4,53,1,OTHER,297,77847,MEDIUM,6,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,9,64,0,0,0,3,4,0,0,0,0.2857,0,0,0,0.4286,0,0,0,0.1429,0,0,0.1429,0,MIX
1892304896,1,ST1MO,0,1,100000,0,50000,0,53,0,1,26,10000,1,NULL,0.97,2,18,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1892374528,0,ST1AN,0,1,50000,0,50000,0,1,0,0,39,0,0,NULL,0.5,0,3,0,COM,2,788000,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1893009920,0,ST1AN,0,1,500000,0,50000,0,5,0,0,15,50000,1,621310,0.25,3,46,3,COM,0,0,MEDIUM,1,LOW,MEDIUM,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HEALTHCARE
1893192704,1,ST1MO,1,1,100000,0,100000,0,58,0,0,7,0,0,423730,0.32,3,27,3,COM,1675,0,LOW,4,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1893192704,1,ST1MO,0,1,100000,0,100000,0,33,0,0,6,0,0,423730,0.14,3,10,3,COM,1675,0,LOW,4,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1893213696,0,ST1MO,0,1,0,0,50000,0,25,0,0,2,0,0,NULL,0,1,28,0,COM,13,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1893267456,0,ST1MO,0,1,500000,0,0,0,10,0,0,3,0,0,NULL,0.83,1,11,0,COM,43,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1893340160,0,ST1MO,1,1,100000,10000,100000,1,52,0,0,18,10000,1,423420,0.32,3,43,7,COM,1,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1893672960,0,ST1MO,0,1,0,100000,0,0,5,0,0,6,0,0,NULL,0.43,1,19,0,COM,7,58690,MEDIUM,2,HIGH,LOW,UNKNOWN,LOW,HIGH,1,0,76,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,0,TRANSPORT
1893773312,0,ST1MO,0,1,1000000,10000,50000,0,61,0,0,37,0,0,423830,1,3,54,0,COM,112,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1893848064,0,ST1MO,0,1,50000,0,10000,3,0,0,0,11,10000,1,811121,0.17,3,52,0,NONE,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,HIGH,MEDIUM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.6667,0,0,0,0,PROFESSIONAL
1893990912,0,ST1MO,0,1,1000000,0,5000000,0,14,0,0,25,10000,0,561720,0.16,3,10,121,COM,18,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,7,10,0,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1894171648,0,ST1MO,0,1,50000,0,50000,0,14,0,0,3,0,1,NULL,0.2,2,5,0,COM,4,0,MEDIUM,1,LOW,LOW,UNKNOWN,LOW,HIGH,1,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
1894581760,1,ST1QTR,0,1,50000,0,50000,1,12,0,0,8,10000,0,NULL,0.75,1,31,0,COM,3,0,LOW,2,LOW,LOW,UNKNOWN,HIGH,LOW,1,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.6667,0,0,RETAIL
1894621184,0,ST1MO,0,1,50000,0,50000,5,60,0,0,7,10000,1,722515,0.76,5,89,7,NONE,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,HIGH,MEDIUM,1,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
1894685184,0,ST1AN,0,5,50000,0,50000,1,0,0,0,3,0,0,811310,0.78,3,27,12,COM,3,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,4,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1894774784,0,ST1MO,0,1,0,0,0,0,16,0,0,2,0,0,NULL,0,0,11,0,COM,37,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,MEDIUM,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2857,0,0,0,0.2857,0,0.4286,MIX
1894832128,0,ST1MO,0,5,50000,0,0,0,11,0,0,10,500000,0,NULL,0.49,3,2,0,COM,12,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,16,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.3333,0,0,MANUFACTURING
1895036928,0,ST1AC,0,1,1000000,0,1000000,0,164,0,0,16,5000000,1,423720,0.49,3,89,28,COM,0,0,MEDIUM,2,MEDIUM,LOW,HIGH,LOW,HIGH,1,0,21,0,13,0,0,2,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.75,TRADE
1895304192,0,ST1QTR,0,1,50000,0,50000,2,8,0,0,3,0,1,441310,0.04,1,343,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1895382016,0,ST1MO,0,5,500000,10000,5000000,0,8,0,0,21,-10000000,1,488490,0.97,5,17,248,COM,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,21,0,2,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
1895549952,0,ST1QTR,0,1,50000,0,50000,2,34,0,0,4,10000,1,453310,0.41,3,12,3,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
1895599264,0,ST1MO,0,1,500000,0,100000,0,51,0,0,3,50000,1,811310,1,4,27,11,COM,3,0,MEDIUM,1,HIGH,LOW,UNKNOWN,LOW,HIGH,1,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.5,MIX
1895817728,0,ST1QTR,0,1,5000000,0,500000,0,4,0,0,5,-100000,1,325991,0.47,3,15,44,COM,7,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,12,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
1895842304,0,ST1AN,0,1,100000000,0,500000,0,0,0,0,15,5000000,0,423830,0,3,12,8,COM,15,135957,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1895990784,0,ST1AN,0,1,50000,10000,50000,0,2,0,0,19,0,0,NULL,0.93,0,7,0,COM,3,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,31,0,13,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,MIX
1896070144,0,ST1MO,0,1,500000,0,500000,0,0,0,0,35,50000,1,423830,0.38,3,3,8,COM,5,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,22,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,MIX
1896417280,0,ST1MO,0,1,0,0,10000,0,0,0,0,5,0,1,541490,0,4,20,2,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1896505344,0,ST1MO,0,25,500000,10000,1000000,0,23,0,1,24,500000,1,722310,0,4,8,160,COM,11,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,19,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.6667,0,0,RETAIL
1896648704,1,ST1AN,0,1,50000,0,0,0,9,0,0,2,500000,0,NULL,0.71,2,9,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,32,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1896677888,0,ST1MO,0,1,50000,0,10000,0,32,0,0,4,50000,0,812112,1,3,7,9,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1896880640,0,ST1AC,0,1,1000000,0,1000000,0,27,0,0,19,500000,1,238211,0.54,3,26,83,COM,0,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,21,0,63,0,0,1,0,0,0,0.1429,0,0,0,0,0,0,0,0.1429,0,0,0,0.7143,TRADE
1896999040,1,ST1MO,0,1,0,0,0,0,15,0,0,1,0,1,447110,1,1,21,6,NONE,0,235871,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1897230336,0,ST1MO,0,1,1000000,0,0,0,25,0,0,2,0,0,NULL,0,1,11,0,COM,4,0,LOW,5,LOW,HIGH,UNKNOWN,LOW,HIGH,1,1,9,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.3333,PROFESSIONAL
1897331200,0,ST1MO,0,1,100000,0,50000,0,18,0,0,8,5000000,0,NULL,0.73,2,5,0,COM,62,0,LOW,4,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,5,11,0,0,0,0,2,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0.25,0,0,MIX
1897437184,0,ST1MO,0,1,50000,0,50000,0,59,0,0,54,10000,1,441310,0.46,3,22,4,COM,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,MEDIUM,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,MIX
1897591808,0,ST1MO,0,1,500000,0,0,0,29,0,0,2,0,1,424910,1,4,16,9,NONE,0,0,MEDIUM,1,MEDIUM,LOW,HIGH,LOW,HIGH,1,0,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AGRICULTURE
1897716736,0,ST1AN,0,1,500000,10000,50000,4,6,0,0,14,0,0,425120,0,2,139,1,COM,379,0,MEDIUM,2,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
1897970848,0,ST1AN,0,1,0,0,0,0,0,0,0,2,0,0,424420,0,3,43,0,COM,198,0,MEDIUM,3,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1898045952,0,ST1MO,0,1,0,0,1000000,0,0,0,0,5,10000,1,238222,0,3,20,20,COM,4,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,60,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
1898055168,0,ST1MO,0,1,500000,10000,0,0,19,0,0,11,500000,1,NULL,1,3,47,0,OTHER,0,0,MEDIUM,1,HIGH,LOW,UNKNOWN,HIGH,HIGH,1,0,30,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.6667,0,0,RETAIL
1898058752,0,ST1AN,0,1,10000,10000,50000,0,8,0,0,4,10000,0,333415,0.88,3,3,3,NONE,0,0,LOW,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,4,2,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,CONSTRUCTION
1898063872,0,ST1QTR,0,1,500000,0,500000,0,19,0,0,17,10000,1,812112,0.54,3,19,0,NONE,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.6667,0,0,0,0,PROFESSIONAL
1898291200,0,ST1AN,0,1,500000,0,0,0,1,0,0,5,500000,1,541613,0.6,3,2,14,COM,0,0,MEDIUM,3,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,48,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FINANCIAL
1898533376,0,ST1MO,0,5,50000,0,50000,0,56,0,0,11,10000,1,111422,0.97,3,27,16,COM,1,0,MEDIUM,1,LOW,LOW,UNKNOWN,LOW,HIGH,1,0,16,0,4,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,MIX
1898923008,0,ST1AC,1,5,25000000,10000,5000000,0,31,0,1,7,100000000,0,445110,0.95,4,26,579,COM,2230,210363500,LOW,1,HIGH,MEDIUM,MEDIUM,LOW,HIGH,1,1,13,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.1667,0.3333,0.5,0,0,MIX
1898923008,1,ST1AC,2,5,25000000,10000,5000000,2,118,0,1,10,100000000,0,445110,0.73,5,140,579,COM,2230,210363500,LOW,1,HIGH,MEDIUM,MEDIUM,LOW,HIGH,1,1,13,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.1667,0.3333,0.5,0,0,MIX
1898953216,1,ST1MO,0,1,1000000,10000,0,0,20,0,0,3,0,1,NULL,0,0,53,0,COM,101,0,MEDIUM,5,MEDIUM,MEDIUM,UNKNOWN,LOW,HIGH,1,0,28,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.75,TRADE
1898977280,1,ST1MO,0,1,500000,10000,50000,4,60,0,1,6,0,0,311811,0.49,2,85,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1898977280,1,ST1MO,0,1,100000,10000,50000,1,36,0,1,3,10000,0,311811,0,4,51,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
1899019424,0,ST1MO,0,1,50000,0,50000,1,34,0,0,3,0,0,446120,0.67,1,27,9,NONE,0,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
1899105280,0,ST1AC,1,50,25000000,10000,0,0,72,0,0,35,100000000,0,451130,0.97,1,50,803,COM,21518,0,MEDIUM,2,HIGH,MEDIUM,MEDIUM,HIGH,HIGH,1,5,81,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0.1429,0,0.8571,0,0,RETAIL
1899105280,1,ST1AC,1,50,25000000,10000,0,1,254,0,0,37,0,0,451130,0.86,2,262,803,COM,21518,0,MEDIUM,2,HIGH,MEDIUM,MEDIUM,HIGH,HIGH,1,5,81,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0.1429,0,0.8571,0,0,RETAIL
1899471872,0,ST1MO,0,50,500000,0,500000,0,21,0,0,1,10000,1,424490,1,5,20,0,COM,20,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
